"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"0528bda3-2960-49a8-ac9f-2dcc72d9a481","687589","CO2 Meter - 1","11/17/2022 8:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"d2a492d2-7158-42e0-9ee7-50766d314ca9","687589","CO2 Meter - 1","11/17/2022 8:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"102ceaa3-c060-43ab-a9f9-2cdc56e80358","687589","CO2 Meter - 1","11/17/2022 7:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"96e7b662-b0b5-4814-8c3e-b3be1b471f46","687589","CO2 Meter - 1","11/17/2022 7:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"43768033-5b45-43d0-b89b-248573e104d4","687589","CO2 Meter - 1","11/17/2022 7:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"70103c95-47c6-4d5f-af92-6a58bc82443b","687589","CO2 Meter - 1","11/17/2022 7:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"bc73f854-2ae7-4b17-a30d-c0e759b01c80","687589","CO2 Meter - 1","11/17/2022 6:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"2cfcb8da-d32b-41bb-a960-e3b81bb5055d","687589","CO2 Meter - 1","11/17/2022 6:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"d1168b3d-4f87-4020-9f2c-c56e21485b0c","687589","CO2 Meter - 1","11/17/2022 6:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"ede8c392-8773-4476-b3f6-01504f899262","687589","CO2 Meter - 1","11/17/2022 6:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"c21a64b0-06fa-46a8-bc86-0573fe72d692","687589","CO2 Meter - 1","11/17/2022 6:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"7235e4ce-f560-4c22-88b0-547e347b887f","687589","CO2 Meter - 1","11/17/2022 5:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.11"
"0fce5261-eea6-4ca4-ace4-0d20dd65ae47","687589","CO2 Meter - 1","11/17/2022 5:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"77291d83-b413-4738-a83a-c66d9de30d3d","687589","CO2 Meter - 1","11/17/2022 5:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"8ee3f206-d510-487f-817d-bcd591d9fa26","687589","CO2 Meter - 1","11/17/2022 5:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"81e17b19-5ae0-41ec-ab2b-7e6b9eb0cac9","687589","CO2 Meter - 1","11/17/2022 5:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"4a8418d7-729c-4b8e-988d-1e66ed081f60","687589","CO2 Meter - 1","11/17/2022 4:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"cc2fe626-9372-43f7-982e-b2b8e7d252f3","687589","CO2 Meter - 1","11/17/2022 4:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"ba1ffe20-59ba-4d90-9eca-3329ac3d0542","687589","CO2 Meter - 1","11/17/2022 4:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"ae3797a0-67da-4132-a0aa-45accc4bee68","687589","CO2 Meter - 1","11/17/2022 4:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"037d38c6-57d6-49e8-8f28-694f60da4d50","687589","CO2 Meter - 1","11/17/2022 4:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"67af9942-e59b-4623-b250-a41acc324fd2","687589","CO2 Meter - 1","11/17/2022 3:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"184894de-e9ee-4347-bbc6-edbe65d21cff","687589","CO2 Meter - 1","11/17/2022 3:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"5489fdd5-ddc7-4470-ae10-6267698d106f","687589","CO2 Meter - 1","11/17/2022 3:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"b9fb55d2-2dbc-4a6b-8cd0-6a226ff7bfbd","687589","CO2 Meter - 1","11/17/2022 3:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"d930eb84-e5bb-4616-b265-a67981e17df4","687589","CO2 Meter - 1","11/17/2022 3:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"dee53100-37a7-4e78-83cb-e46bf173de84","687589","CO2 Meter - 1","11/17/2022 3:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"32ad3bd5-d828-4d54-bccb-6c97b3175880","687589","CO2 Meter - 1","11/17/2022 3:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"cef03964-9da1-49ab-ae0b-deae023515f0","687589","CO2 Meter - 1","11/17/2022 2:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"f18bde92-3f72-419d-98c9-48e1916de87e","687589","CO2 Meter - 1","11/17/2022 2:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"4e3994bb-c915-4033-8265-09e91387ac13","687589","CO2 Meter - 1","11/17/2022 2:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"1bb62edc-8fb7-4292-a30f-9fb374f292f3","687589","CO2 Meter - 1","11/17/2022 2:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"9e8abec6-a739-4426-9608-aa9c01216f74","687589","CO2 Meter - 1","11/17/2022 2:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 0 ppm","100","0|0|0|48424","0","964010","False","100","3.12"
"e53aa8ae-90e0-4c92-ab39-1e1a48b69845","687589","CO2 Meter - 1","11/17/2022 1:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 1 ppm","100","0|1|0|48424","0","964010","False","100","3.12"
"b6fca2e7-5e9e-4773-9430-223ad5abf1b9","687589","CO2 Meter - 1","11/17/2022 1:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 1 ppm","100","0|1|0|48424","0","964010","False","100","3.12"
"014de2d8-df31-4d23-aa3b-276bd70cde7e","687589","CO2 Meter - 1","11/17/2022 1:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 1 ppm","100","0|1|0|48424","0","964010","False","100","3.12"
"fdc293a5-7a06-486d-8e8b-3167307e8c8d","687589","CO2 Meter - 1","11/17/2022 1:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 1 ppm","100","0|1|0|48424","0","964010","False","100","3.12"
"1a338f71-dc48-44c7-9fdd-301eb214a727","687589","CO2 Meter - 1","11/17/2022 1:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 2 ppm","100","0|2|0|48424","0","964010","False","100","3.12"
"bf4378dd-b232-4775-8556-53c4b5a9d0c9","687589","CO2 Meter - 1","11/17/2022 1:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 2 ppm","100","0|2|0|48424","0","964010","False","100","3.12"
"e9d1a3cd-9eba-4d7d-9791-25a3908f6fe6","687589","CO2 Meter - 1","11/17/2022 1:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 2 ppm","100","0|2|0|48424","0","964010","False","100","3.12"
"5ea60bc7-ff62-4d6a-90e4-4ff66a445a84","687589","CO2 Meter - 1","11/17/2022 12:54 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 5 ppm","100","0|5|0|48424","0","964010","False","100","3.12"
"30dbfb65-3b47-4a3f-9047-09fd829c1651","687589","CO2 Meter - 1","11/17/2022 12:39 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 6 ppm","100","0|6|0|48424","0","964010","False","100","3.12"
"8052be75-b418-479f-a15c-337357915d38","687589","CO2 Meter - 1","11/17/2022 12:24 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 10 ppm","100","0|10|0|48424","0","964010","False","100","3.12"
"cb256524-c107-4d9b-ab4d-0863f699ad98","687589","CO2 Meter - 1","11/17/2022 12:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 12 ppm","100","0|12|0|48424","0","964010","False","100","3.12"
"fc9c6484-d78a-469e-bb4d-1e8b99e8f9a3","687589","CO2 Meter - 1","11/17/2022 12:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 12 ppm","100","0|12|0|48424","0","964010","False","100","3.12"
"a0802900-bd60-4134-b2ba-d84bc7f287ca","687589","CO2 Meter - 1","11/17/2022 12:09 AM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 12 ppm","100","0|12|0|48424","0","964010","False","100","3.12"
"9749e674-f49a-4496-b07e-42c7e206b302","687589","CO2 Meter - 1","11/16/2022 11:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 20 ppm","100","0|20|0|48424","0","964010","False","100","3.12"
"5f5bd8cc-ed55-48cc-8115-7f207405be6b","687589","CO2 Meter - 1","11/16/2022 11:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 20 ppm","100","0|20|0|48424","0","964010","False","100","3.12"
"4cd283a5-2b84-4082-8db8-fcffcbc9cc1b","687589","CO2 Meter - 1","11/16/2022 11:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 20 ppm","100","0|20|0|48424","0","964010","False","100","3.12"
"02385556-6621-4b25-8fc9-40f621039549","687589","CO2 Meter - 1","11/16/2022 11:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 23 ppm","100","0|23|0|48424","0","964010","False","100","3.12"
"87837771-8a25-4a10-9318-c53e87fff2eb","687589","CO2 Meter - 1","11/16/2022 11:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 23 ppm","100","0|23|0|48424","0","964010","False","100","3.12"
"0adee62e-1d3e-46e5-8716-f8d6f92c9bfb","687589","CO2 Meter - 1","11/16/2022 11:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 23 ppm","100","0|23|0|48424","0","964010","False","100","3.12"
"9c7737e9-1008-4469-baa2-42b885e97b8f","687589","CO2 Meter - 1","11/16/2022 11:24 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 29 ppm","100","0|29|0|48424","0","964010","False","100","3.12"
"a305a07d-1941-4e87-a8eb-6f6947bddc6f","687589","CO2 Meter - 1","11/16/2022 11:24 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 29 ppm","100","0|29|0|48424","0","964010","False","100","3.12"
"b125bb04-6d2c-4b42-b3b8-129f6c352619","687589","CO2 Meter - 1","11/16/2022 11:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 33 ppm","100","0|33|0|48424","0","964010","False","100","3.12"
"e5dd5996-e5d8-419d-afda-5a55f0277203","687589","CO2 Meter - 1","11/16/2022 11:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 33 ppm","100","0|33|0|48424","0","964010","False","100","3.12"
"72b4fd34-0b9a-40c0-a9fc-eb52c4737252","687589","CO2 Meter - 1","11/16/2022 11:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 33 ppm","100","0|33|0|48424","0","964010","False","100","3.12"
"c73fff3f-0eba-4a94-98d3-3ed4e7d2dc3d","687589","CO2 Meter - 1","11/16/2022 10:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 41 ppm","100","0|41|0|48424","0","964010","False","100","3.12"
"cb9c06a4-92fe-4abc-aff1-e0d03c47d1d6","687589","CO2 Meter - 1","11/16/2022 10:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 41 ppm","100","0|41|0|48424","0","964010","False","100","3.12"
"01e017e2-841c-4a05-807d-f19227518aff","687589","CO2 Meter - 1","11/16/2022 10:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 41 ppm","100","0|41|0|48424","0","964010","False","100","3.12"
"ca99ccd1-613c-4beb-8655-0c06ff1bf168","687589","CO2 Meter - 1","11/16/2022 10:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 45 ppm","100","0|45|0|48424","0","964010","False","100","3.12"
"facda594-a2e0-458d-8bf6-ad3d8e6cce7a","687589","CO2 Meter - 1","11/16/2022 10:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 45 ppm","100","0|45|0|48424","0","964010","False","100","3.12"
"ef49358a-b69d-47a5-8561-b022fa94dc79","687589","CO2 Meter - 1","11/16/2022 10:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 45 ppm","100","0|45|0|48424","0","964010","False","100","3.12"
"4f487edc-79db-4f9b-b6ff-2c0304ed1c1d","687589","CO2 Meter - 1","11/16/2022 10:24 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 53 ppm","100","0|53|0|48424","0","964010","False","100","3.12"
"bdb1ac02-831f-4588-b0da-7f2496edb83a","687589","CO2 Meter - 1","11/16/2022 10:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 58 ppm","100","0|58|0|48424","0","964010","False","100","3.12"
"3efd3ef4-1099-4c85-9f35-d8ccdeccdea6","687589","CO2 Meter - 1","11/16/2022 10:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 58 ppm","100","0|58|0|48424","0","964010","False","100","3.12"
"2af20efe-60d7-4207-bdca-55f04b0ce3f5","687589","CO2 Meter - 1","11/16/2022 9:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 66 ppm","100","0|66|0|48424","0","964010","False","100","3.12"
"d1234054-4060-4c1a-8630-9caabea3337e","687589","CO2 Meter - 1","11/16/2022 9:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 66 ppm","100","0|66|0|48424","0","964010","False","100","3.12"
"ccdce878-bdd1-4488-afc2-3ae3c28e6133","687589","CO2 Meter - 1","11/16/2022 9:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 72 ppm","100","0|72|0|48424","0","964010","False","100","3.12"
"9a24ec43-f792-41ed-be4a-8f622f895636","687589","CO2 Meter - 1","11/16/2022 9:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 72 ppm","100","0|72|0|48424","0","964010","False","100","3.12"
"73360f9c-b40d-44a0-9262-faab7d7250c8","687589","CO2 Meter - 1","11/16/2022 9:24 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 81 ppm","100","0|81|0|48424","0","964010","False","100","3.12"
"ae2fe1bd-63cd-49ec-8845-3aea06271f0a","687589","CO2 Meter - 1","11/16/2022 9:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 86 ppm","100","0|86|0|48424","0","964010","False","100","3.12"
"b4d5cd18-88a3-45b3-b440-4a93961ee5ac","687589","CO2 Meter - 1","11/16/2022 9:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 86 ppm","100","0|86|0|48424","0","964010","False","100","3.12"
"6e1b17bb-d13d-4e4b-84aa-7b8d388152d7","687589","CO2 Meter - 1","11/16/2022 9:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 86 ppm","100","0|86|0|48424","0","964010","False","100","3.12"
"9acbe4a0-22ce-4ed3-9df7-486ab6bc0a22","687589","CO2 Meter - 1","11/16/2022 8:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 94 ppm","100","0|94|0|48424","0","964010","False","100","3.12"
"f7da9f0a-f7e5-436c-b577-79d57e2144ce","687589","CO2 Meter - 1","11/16/2022 8:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 94 ppm","100","0|94|0|48424","0","964010","False","100","3.12"
"6027e5d1-9fc3-4c9e-af66-d82a8f05710b","687589","CO2 Meter - 1","11/16/2022 8:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 94 ppm","100","0|94|0|48424","0","964010","False","100","3.12"
"490f0986-2ed2-4f32-afe7-3405b3ed9a02","687589","CO2 Meter - 1","11/16/2022 8:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 99 ppm","100","0|99|0|48424","0","964010","False","100","3.12"
"7443654a-a0b4-4f20-9c3b-843b9010cd17","687589","CO2 Meter - 1","11/16/2022 8:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 99 ppm","100","0|99|0|48424","0","964010","False","100","3.12"
"e3c96827-3792-4e00-9c3a-e6db4727539e","687589","CO2 Meter - 1","11/16/2022 8:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 99 ppm","100","0|99|0|48424","0","964010","False","100","3.12"
"b908227e-ba6e-4326-b155-524cfc1b12b4","687589","CO2 Meter - 1","11/16/2022 8:24 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 109 ppm","100","0|109|0|48424","0","964010","False","100","3.12"
"36e4f747-1e98-4b65-8cfe-957101729cf3","687589","CO2 Meter - 1","11/16/2022 8:24 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 109 ppm","100","0|109|0|48424","0","964010","False","100","3.12"
"ecf12c6d-195d-4c1c-b334-c17a25677c49","687589","CO2 Meter - 1","11/16/2022 8:24 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 109 ppm","100","0|109|0|48424","0","964010","False","100","3.12"
"056c3c8a-34bd-42d0-85ef-9ee738c77f68","687589","CO2 Meter - 1","11/16/2022 8:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 113 ppm","100","0|113|0|48424","0","964010","False","100","3.12"
"39108789-a8a9-4ba6-b50f-33b88b64605a","687589","CO2 Meter - 1","11/16/2022 7:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 124 ppm","100","0|124|0|48424","0","964010","False","100","3.12"
"1f638119-6a8d-404c-9bc8-c7d59a909d21","687589","CO2 Meter - 1","11/16/2022 7:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 131 ppm","100","0|131|0|48424","0","964010","False","100","3.12"
"7e79a34f-fb0c-43bc-8cb3-e224727b5c78","687589","CO2 Meter - 1","11/16/2022 7:24 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 142 ppm","100","0|142|0|48424","0","964010","False","100","3.12"
"17e0c240-5aad-4521-a56d-857c6f103a18","687589","CO2 Meter - 1","11/16/2022 7:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 145 ppm","100","0|145|0|48424","0","964010","False","100","3.12"
"9a164424-a3c9-44f3-abbd-e01873b40f86","687589","CO2 Meter - 1","11/16/2022 6:54 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 155 ppm","100","0|155|0|48424","0","964010","False","100","3.12"
"26d1fed4-971c-4c59-9012-d25b1d1cdc53","687589","CO2 Meter - 1","11/16/2022 6:39 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 156 ppm","100","0|156|0|48424","0","964010","False","100","3.12"
"d17f21ca-e54b-4880-bbb5-1f01e2178b97","687589","CO2 Meter - 1","11/16/2022 6:24 PM","23","CO2 Instantaneous: 23 ppm; CO2 TWA: 165 ppm","100","23|165|0|48424","0","964010","False","100","3.12"
"d2bd7b29-579b-4b7d-9611-888f2cd8bd9a","687589","CO2 Meter - 1","11/16/2022 6:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 166 ppm","100","0|166|0|48424","0","964010","False","100","3.12"
"0de044d2-880c-4e77-8384-a34c419d6765","687589","CO2 Meter - 1","11/16/2022 6:09 PM","0","CO2 Instantaneous: 0 ppm; CO2 TWA: 166 ppm","100","0|166|0|48424","0","964010","False","100","3.12"
"44e98082-aada-4bb9-b357-0a29b93f052d","687589","CO2 Meter - 1","11/16/2022 5:54 PM","26","CO2 Instantaneous: 26 ppm; CO2 TWA: 169 ppm","100","26|169|0|48424","0","964010","False","100","3.12"
"8233fbb8-7447-441f-96d1-858f7ec48f39","687589","CO2 Meter - 1","11/16/2022 5:39 PM","13","CO2 Instantaneous: 13 ppm; CO2 TWA: 170 ppm","100","13|170|0|48424","0","964010","False","100","3.12"
"d2cc87cc-aad2-49ce-8936-b9160e9c2287","687589","CO2 Meter - 1","11/16/2022 5:24 PM","28","CO2 Instantaneous: 28 ppm; CO2 TWA: 97 ppm","100","28|97|0|48424","0","964010","False","100","3.12"
"22c533a0-4262-45bc-a768-bf8bc400ed41","687589","CO2 Meter - 1","11/16/2022 5:09 PM","15","CO2 Instantaneous: 15 ppm; CO2 TWA: 97 ppm","100","15|97|0|48424","0","964010","False","100","3.12"
"99b752fa-f82f-4c5f-b169-c80f3c051bd9","687589","CO2 Meter - 1","11/16/2022 4:54 PM","57","CO2 Instantaneous: 57 ppm; CO2 TWA: 99 ppm","100","57|99|0|48424","0","964010","False","100","3.12"
"c4a6c9eb-8179-4c42-bbae-b6989b1225fb","687589","CO2 Meter - 1","11/16/2022 4:39 PM","63","CO2 Instantaneous: 63 ppm; CO2 TWA: 99 ppm","100","63|99|0|48424","0","964010","False","100","3.12"
"c15bc0db-ef51-4b55-92d7-37655d746fdd","687589","CO2 Meter - 1","11/16/2022 4:24 PM","120","CO2 Instantaneous: 120 ppm; CO2 TWA: 100 ppm","100","120|100|0|48424","0","964010","False","100","3.12"
"2cdc1707-3cd5-45e9-905b-56c13670e502","687589","CO2 Meter - 1","11/16/2022 4:09 PM","110","CO2 Instantaneous: 110 ppm; CO2 TWA: 100 ppm","100","110|100|0|48424","0","964010","False","100","3.12"
"8eaa8f69-97ec-4c27-a864-1c3339dda0dd","687589","CO2 Meter - 1","11/16/2022 3:54 PM","172","CO2 Instantaneous: 172 ppm; CO2 TWA: 99 ppm","100","172|99|0|48424","0","964010","False","100","3.12"
"78117dcf-c7fe-4426-b1a1-2e4a6cfb3b3c","687589","CO2 Meter - 1","11/16/2022 3:39 PM","151","CO2 Instantaneous: 151 ppm; CO2 TWA: 98 ppm","100","151|98|0|48424","0","964010","False","100","3.13"
"2cdc1c96-5d78-4ff7-b9ad-ffd296abcb14","687589","CO2 Meter - 1","11/16/2022 3:24 PM","152","CO2 Instantaneous: 152 ppm; CO2 TWA: 96 ppm","100","152|96|0|48424","0","964010","False","100","3.12"
"9fd350aa-193b-4b7b-82bd-36c66959c716","687589","CO2 Meter - 1","11/16/2022 3:09 PM","201","CO2 Instantaneous: 201 ppm; CO2 TWA: 95 ppm","100","201|95|0|48424","0","964010","False","100","3.12"
"592112b7-6a53-4aa2-b7bc-57ac15b5dc86","687589","CO2 Meter - 1","11/16/2022 2:54 PM","196","CO2 Instantaneous: 196 ppm; CO2 TWA: 92 ppm","100","196|92|0|48424","0","964010","False","100","3.12"
"40263c83-f462-4a3e-a1ca-9efcd8dcb7d1","687589","CO2 Meter - 1","11/16/2022 2:39 PM","173","CO2 Instantaneous: 173 ppm; CO2 TWA: 91 ppm","100","173|91|0|48424","0","964010","False","100","3.12"
"0f440dd4-e8b2-44ea-8ef3-ccdd0f1577d9","687589","CO2 Meter - 1","11/16/2022 2:24 PM","216","CO2 Instantaneous: 216 ppm; CO2 TWA: 88 ppm","100","216|88|0|48424","0","964010","False","100","3.12"
"e2bf0fc5-dcc3-4b56-992e-f0ce8c092da3","687589","CO2 Meter - 1","11/16/2022 2:09 PM","211","CO2 Instantaneous: 211 ppm; CO2 TWA: 86 ppm","100","211|86|0|48424","0","964010","False","100","3.12"
"3080a9c2-8567-4970-b587-5f4aee567059","687589","CO2 Meter - 1","11/16/2022 1:54 PM","216","CO2 Instantaneous: 216 ppm; CO2 TWA: 82 ppm","100","216|82|0|48424","0","964010","False","100","3.12"
"b29fc4ba-e527-4fd6-82d6-a0bb124f7747","687589","CO2 Meter - 1","11/16/2022 1:39 PM","267","CO2 Instantaneous: 267 ppm; CO2 TWA: 80 ppm","100","267|80|0|48424","0","964010","False","100","3.12"
"c698a39a-f491-4c33-9e31-bb6a7c4b99e0","687589","CO2 Meter - 1","11/16/2022 1:24 PM","236","CO2 Instantaneous: 236 ppm; CO2 TWA: 75 ppm","100","236|75|0|48424","0","964010","False","100","3.12"
"b33a9521-ebef-46be-9b57-a69fcfba801b","687589","CO2 Meter - 1","11/16/2022 1:09 PM","223","CO2 Instantaneous: 223 ppm; CO2 TWA: 72 ppm","100","223|72|0|48424","0","964010","False","100","3.12"
"cfac3196-68a8-4f49-b8a9-1c1304f90abc","687589","CO2 Meter - 1","11/16/2022 12:54 PM","182","CO2 Instantaneous: 182 ppm; CO2 TWA: 67 ppm","100","182|67|0|48424","0","964010","False","100","3.12"
"b8626d54-d62f-40ba-9329-93ff4a6fa216","687589","CO2 Meter - 1","11/16/2022 12:39 PM","248","CO2 Instantaneous: 248 ppm; CO2 TWA: 65 ppm","100","248|65|0|48424","0","964010","False","100","3.12"
"1b9db676-6e8d-4847-bbea-29ad1360bc7a","687589","CO2 Meter - 1","11/16/2022 12:24 PM","249","CO2 Instantaneous: 249 ppm; CO2 TWA: 59 ppm","100","249|59|0|48424","0","964010","False","100","3.12"
"a33a0ae9-27f9-4d34-8726-225fb519a8cc","687589","CO2 Meter - 1","11/16/2022 12:09 PM","228","CO2 Instantaneous: 228 ppm; CO2 TWA: 56 ppm","100","228|56|0|48424","0","964010","False","100","3.12"
"58a11c11-4726-4705-b17c-377633e142f2","687589","CO2 Meter - 1","11/16/2022 11:54 AM","308","CO2 Instantaneous: 308 ppm; CO2 TWA: 49 ppm","100","308|49|0|48424","0","964010","False","100","3.12"
"876f3d19-3881-42df-a742-65c59bfc4177","687589","CO2 Meter - 1","11/16/2022 11:39 AM","313","CO2 Instantaneous: 313 ppm; CO2 TWA: 44 ppm","100","313|44|0|48424","0","964010","False","100","3.12"
