"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"931baea1-2817-4d00-b681-a8c869b9462e","687114","Open / Closed 3","11/18/2022 1:11 AM","1","Closed","100","True","0","964010","False","84","2.73"
"63b191c8-15e7-426d-bb60-3f9ea1eec848","687114","Open / Closed 3","11/18/2022 12:11 AM","1","Closed","100","True","0","964010","False","85","2.73"
"9b1c97ed-2a0b-4317-9f75-561fe3796173","687114","Open / Closed 3","11/18/2022 12:11 AM","1","Closed","100","True","0","964010","False","85","2.73"
"bc33d0bb-7830-42bf-9e24-93f6136b5c00","687114","Open / Closed 3","11/17/2022 11:11 PM","1","Closed","100","True","0","964010","False","85","2.74"
"3096fbfa-04ad-4b9b-9075-a75ded3af7d8","687114","Open / Closed 3","11/17/2022 11:11 PM","1","Closed","100","True","0","964010","False","85","2.74"
"8464fc48-d1bc-4e44-b6ca-844a2d917738","687114","Open / Closed 3","11/17/2022 10:11 PM","1","Closed","100","True","0","964010","False","85","2.73"
"da16638d-9bc7-4e51-bb9b-a4085f1c78fb","687114","Open / Closed 3","11/17/2022 10:11 PM","1","Closed","100","True","0","964010","False","85","2.73"
"3d64c7ab-65f9-4ae9-90c9-472660264c41","687114","Open / Closed 3","11/17/2022 9:11 PM","1","Closed","100","True","0","964010","False","84","2.74"
"cbbbe48e-d0d4-4a9e-910e-fcd6de9dfb5c","687114","Open / Closed 3","11/17/2022 9:11 PM","1","Closed","100","True","0","964010","False","84","2.74"
"5af444f0-b67c-41de-8394-3837b1cdc205","687114","Open / Closed 3","11/17/2022 8:11 PM","1","Closed","100","True","0","964010","False","84","2.74"
"7b0b6afd-31cd-406e-90b7-a067c01ba1ad","687114","Open / Closed 3","11/17/2022 7:11 PM","1","Closed","100","True","0","964010","False","84","2.74"
"c9b2a7e4-7694-4e7f-86e7-e95cde350f19","687114","Open / Closed 3","11/17/2022 6:11 PM","1","Closed","100","True","0","964010","False","84","2.74"
"9ebb742e-fa95-494d-8628-f27b5749bade","687114","Open / Closed 3","11/17/2022 5:11 PM","1","Closed","100","True","0","964010","False","84","2.73"
"3a420c53-3d1d-48ee-8b07-9feb41628f0d","687114","Open / Closed 3","11/17/2022 5:11 PM","0","Open","100","False","2","964010","False","71","2.73"
"f3e095f5-8245-441d-9c42-6e1697c57572","687114","Open / Closed 3","11/17/2022 4:55 PM","1","Closed","100","True","0","964010","False","83","2.73"
"7b05d95a-035d-4c11-a04e-7040bcc65b3f","687114","Open / Closed 3","11/17/2022 4:55 PM","0","Open","100","False","2","964010","False","78","2.73"
"fc3e645d-dce0-4a6b-8b05-c7cad7c0fc28","687114","Open / Closed 3","11/17/2022 4:50 PM","1","Closed","100","True","0","964010","False","84","2.73"
"21858000-3e2e-42c7-9ea0-fc766505d841","687114","Open / Closed 3","11/17/2022 4:49 PM","0","Open","100","False","2","964010","False","78","2.74"
"e830396b-6755-4ef9-ae39-69084e1aa832","687114","Open / Closed 3","11/17/2022 4:49 PM","1","Closed","100","True","0","964010","False","78","2.73"
"fae03c4f-7a7d-48b6-87df-e5bd6bd79c40","687114","Open / Closed 3","11/17/2022 4:49 PM","0","Open","100","False","2","964010","False","83","2.73"
"a128ba2c-b08f-4d3b-b17c-89ec821af843","687114","Open / Closed 3","11/17/2022 4:27 PM","1","Closed","100","True","0","964010","False","78","2.73"
"d95db12b-5d0a-45bf-bb2f-963a2a7fea25","687114","Open / Closed 3","11/17/2022 4:27 PM","0","Open","100","False","2","964010","False","60","2.74"
"6b172857-37f5-4901-9cf5-b7882cc3f491","687114","Open / Closed 3","11/17/2022 4:24 PM","1","Closed","100","True","0","964010","False","83","2.73"
"c33375f0-4b10-4fb1-9e80-169e1ab6d201","687114","Open / Closed 3","11/17/2022 4:24 PM","0","Open","100","False","2","964010","False","78","2.74"
"34cef209-238f-49d6-a85f-bc001a5dbfbc","687114","Open / Closed 3","11/17/2022 4:08 PM","1","Closed","100","True","0","964010","False","81","2.73"
"b1288c78-cc8a-4985-81f0-00d009c3b438","687114","Open / Closed 3","11/17/2022 4:08 PM","0","Open","100","False","2","964010","False","86","2.74"
"ee90d6c8-333e-4c3c-beea-6121fce23b72","687114","Open / Closed 3","11/17/2022 3:11 PM","1","Closed","100","True","0","964010","False","86","2.73"
"2dc94bdb-737f-47d1-b044-927db20f9c0e","687114","Open / Closed 3","11/17/2022 3:11 PM","0","Open","100","False","2","964010","False","80","2.74"
"84dd579f-ccaf-408b-9ee2-2c0b1025ac76","687114","Open / Closed 3","11/17/2022 3:07 PM","1","Closed","100","True","0","964010","False","83","2.73"
"2a006b91-031e-491f-9f1a-fbcf91d386aa","687114","Open / Closed 3","11/17/2022 3:06 PM","0","Open","100","False","2","964010","False","79","2.74"
"9d04d7a2-c088-4421-9884-6afb2c61374a","687114","Open / Closed 3","11/17/2022 2:18 PM","1","Closed","100","True","0","964010","False","82","2.73"
"d186a64b-3f47-4ff1-8249-c3f3589242dd","687114","Open / Closed 3","11/17/2022 2:18 PM","0","Open","100","False","2","964010","False","76","2.74"
"03b03223-c2bf-4b54-95e5-f3e2d96043a0","687114","Open / Closed 3","11/17/2022 1:33 PM","1","Closed","100","True","0","964010","False","79","2.73"
"13883e2d-cecd-4a6f-aefe-a2dce8364ab0","687114","Open / Closed 3","11/17/2022 1:33 PM","0","Open","100","False","2","964010","False","81","2.73"
"ae36a0ba-d461-4348-8095-5323628e346e","687114","Open / Closed 3","11/17/2022 1:32 PM","1","Closed","100","True","0","964010","False","80","2.73"
"37f599b6-6c74-47e2-a22f-ac3406a9d8f2","687114","Open / Closed 3","11/17/2022 1:32 PM","0","Open","100","False","2","964010","False","82","2.74"
"60e10381-be35-4be2-933b-4ccc9f95ffac","687114","Open / Closed 3","11/17/2022 1:23 PM","1","Closed","100","True","0","964010","False","67","2.73"
"2693000f-4357-4731-bf3c-8ebceb68a196","687114","Open / Closed 3","11/17/2022 1:23 PM","0","Open","100","False","2","964010","False","76","2.74"
"8e228de3-ab9c-4b87-bb78-0240b837519b","687114","Open / Closed 3","11/17/2022 1:05 PM","1","Closed","100","True","0","964010","False","81","2.73"
"ca1d8ae1-367e-43cf-9655-640c24aad391","687114","Open / Closed 3","11/17/2022 1:05 PM","0","Open","100","False","2","964010","False","73","2.74"
"8b06a2e4-fdea-4dd8-8c9c-cb86e9c5ced3","687114","Open / Closed 3","11/17/2022 1:03 PM","1","Closed","100","True","0","964010","False","83","2.73"
"b52d8a22-f649-48aa-9925-83e314dcf5ec","687114","Open / Closed 3","11/17/2022 1:03 PM","0","Open","100","False","2","964010","False","76","2.74"
"d8b91505-25f4-4f60-b151-c965492c2b8d","687114","Open / Closed 3","11/17/2022 1:02 PM","1","Closed","100","True","0","964010","False","81","2.73"
"6541eaba-61bf-4a89-8d79-3b7d5ba2117e","687114","Open / Closed 3","11/17/2022 1:02 PM","0","Open","100","False","2","964010","False","64","2.74"
"7f9fabed-8164-4670-ba5c-34f5812f5618","687114","Open / Closed 3","11/17/2022 1:01 PM","1","Closed","100","True","0","964010","False","79","2.73"
"9816913d-ae99-4d9d-ae6d-ce365caf83de","687114","Open / Closed 3","11/17/2022 12:59 PM","0","Open","100","False","2","964010","False","80","2.74"
"f7b42776-df1b-44df-b76d-9dda3f76e139","687114","Open / Closed 3","11/17/2022 12:58 PM","1","Closed","100","True","0","964010","False","77","2.73"
"d780d6ce-776e-4e2b-b84d-4935756ce4ff","687114","Open / Closed 3","11/17/2022 12:58 PM","0","Open","100","False","2","964010","False","75","2.74"
"765d59f4-a4ec-4f52-a372-8136d1434d57","687114","Open / Closed 3","11/17/2022 12:55 PM","1","Closed","100","True","0","964010","False","82","2.73"
"f819d098-b7ce-4024-b8d3-03c2c5aefa38","687114","Open / Closed 3","11/17/2022 12:55 PM","0","Open","100","False","2","964010","False","77","2.74"
"40831cb7-cc07-4203-8f71-2f1d9d017c9c","687114","Open / Closed 3","11/17/2022 12:53 PM","1","Closed","100","True","0","964010","False","83","2.73"
"d7a7f2ea-eeb0-4a70-a19b-6a9854ef78dc","687114","Open / Closed 3","11/17/2022 12:53 PM","0","Open","100","False","2","964010","False","34","2.74"
"1ac481d6-92f6-4fa7-a873-d455d9685157","687114","Open / Closed 3","11/17/2022 12:25 PM","1","Closed","100","True","0","964010","False","83","2.73"
"32a4accb-a1da-42c5-9168-f7242d14ba61","687114","Open / Closed 3","11/17/2022 12:25 PM","0","Open","100","False","2","964010","False","66","2.74"
"146bbadb-b0b3-435a-b219-918807472e73","687114","Open / Closed 3","11/17/2022 12:05 PM","1","Closed","100","True","0","964010","False","86","2.73"
"60329601-3768-4e89-a36f-fa073d1143de","687114","Open / Closed 3","11/17/2022 12:05 PM","0","Open","100","False","2","964010","False","85","2.74"
"39c4450c-10e5-4d1b-b179-48770e49d0e4","687114","Open / Closed 3","11/17/2022 12:04 PM","1","Closed","100","True","0","964010","False","82","2.73"
"d3035baa-dc07-4520-8431-ba0f3945ff85","687114","Open / Closed 3","11/17/2022 12:04 PM","0","Open","100","False","2","964010","False","78","2.74"
"dd9b8bf6-f350-4ead-8e28-6cb18cd5f3f1","687114","Open / Closed 3","11/17/2022 11:48 AM","1","Closed","100","True","0","964010","False","82","2.73"
"4535e5a2-da82-488e-8ac4-43edd6de13f9","687114","Open / Closed 3","11/17/2022 11:48 AM","0","Open","100","False","2","964010","False","83","2.74"
"3c2c18d5-3c87-4773-b4df-e77c9c3f12c5","687114","Open / Closed 3","11/17/2022 11:46 AM","1","Closed","100","True","0","964010","False","82","2.73"
"fa609581-9b4a-48c6-94c6-865975e47dc7","687114","Open / Closed 3","11/17/2022 11:45 AM","0","Open","100","False","2","964010","False","75","2.74"
"9d6711c3-7373-42fc-87b3-34790d650b23","687114","Open / Closed 3","11/17/2022 11:28 AM","1","Closed","100","True","0","964010","False","83","2.73"
"05e0d54f-8baa-4262-a7a1-29c32538ea8e","687114","Open / Closed 3","11/17/2022 11:28 AM","0","Open","100","False","2","964010","False","76","2.74"
"fb717f71-3b42-45d9-b731-0e303951ef43","687114","Open / Closed 3","11/17/2022 11:20 AM","1","Closed","100","True","0","964010","False","82","2.73"
"8ad47242-92eb-4f63-aac9-ac3b7c28407e","687114","Open / Closed 3","11/17/2022 11:20 AM","0","Open","100","False","2","964010","False","81","2.74"
"2ac38a55-3019-4370-9668-3723b029ddc7","687114","Open / Closed 3","11/17/2022 11:06 AM","1","Closed","100","True","0","964010","False","85","2.73"
"9ed06a6f-1c48-4605-9685-309113b686a3","687114","Open / Closed 3","11/17/2022 11:06 AM","0","Open","100","False","2","964010","False","74","2.74"
"93d07cef-8434-43cf-b39b-c52c6ce84a38","687114","Open / Closed 3","11/17/2022 10:58 AM","1","Closed","100","True","0","964010","False","84","2.73"
"3c2f7597-df90-4196-b44f-2cc9c10f54d8","687114","Open / Closed 3","11/17/2022 10:58 AM","0","Open","100","False","2","964010","False","72","2.74"
"34eefffa-1aaf-418b-a7da-3dbfe8a2c3ad","687114","Open / Closed 3","11/17/2022 10:56 AM","1","Closed","100","True","0","964010","False","86","2.74"
"6a7cf40b-9ac0-4a4e-b52a-7334e6eeadb9","687114","Open / Closed 3","11/17/2022 10:55 AM","0","Open","100","False","2","964010","False","81","2.74"
"0bf8bb3f-8f1e-41c1-8ec1-f9d507215dbf","687114","Open / Closed 3","11/17/2022 10:27 AM","1","Closed","100","True","0","964010","False","85","2.74"
"fd4adece-a955-46bf-b87e-376ffebeee26","687114","Open / Closed 3","11/17/2022 10:27 AM","0","Open","100","False","2","964010","False","78","2.74"
"18d54a1e-5915-4383-9c2e-f81e573d7646","687114","Open / Closed 3","11/17/2022 10:22 AM","1","Closed","100","True","0","964010","False","85","2.74"
"33d8a212-3f23-4f4d-8e8f-5e7e9b580427","687114","Open / Closed 3","11/17/2022 10:22 AM","0","Open","100","False","2","964010","False","76","2.74"
"654d0ed7-acb0-4269-a277-9ddf5d0dbe93","687114","Open / Closed 3","11/17/2022 10:22 AM","0","Open","100","False","2","964010","False","76","2.74"
"d61f90ec-8430-4397-8ccd-49b16d104f44","687114","Open / Closed 3","11/17/2022 10:21 AM","1","Closed","100","True","0","964010","False","86","2.73"
"85fb03a6-864d-4640-8176-b928d1baa59f","687114","Open / Closed 3","11/17/2022 10:21 AM","1","Closed","100","True","0","964010","False","86","2.73"
"97f0b710-a0d8-400d-b69d-73125bfde6a8","687114","Open / Closed 3","11/17/2022 10:21 AM","0","Open","100","False","2","964010","False","63","2.74"
"e46b29b2-79b4-48ea-8203-f6ece5296249","687114","Open / Closed 3","11/17/2022 10:17 AM","1","Closed","100","True","0","964010","False","86","2.73"
"0e72554f-86ea-4020-9b26-2995a36e6488","687114","Open / Closed 3","11/17/2022 10:17 AM","0","Open","100","False","2","964010","False","71","2.74"
"129a33c0-7af6-419e-8307-4454e7bd8bde","687114","Open / Closed 3","11/17/2022 10:08 AM","1","Closed","100","True","0","964010","False","86","2.73"
"cf5f0138-6063-45d9-a5a3-227976d8f793","687114","Open / Closed 3","11/17/2022 10:08 AM","0","Open","100","False","2","964010","False","66","2.74"
"832e3f9a-9c54-4a15-b9e5-3be919e58b69","687114","Open / Closed 3","11/17/2022 9:59 AM","1","Closed","100","True","0","964010","False","83","2.73"
"96797a55-1be5-42f3-80fd-453225dd19b5","687114","Open / Closed 3","11/17/2022 9:59 AM","0","Open","100","False","2","964010","False","66","2.74"
"2371225b-cce4-4b7c-93be-ede4fa9b02e2","687114","Open / Closed 3","11/17/2022 9:45 AM","1","Closed","100","True","0","964010","False","84","2.73"
"9e13c348-6b1c-4a03-ac93-9b917f88c425","687114","Open / Closed 3","11/17/2022 9:45 AM","0","Open","100","False","2","964010","False","75","2.74"
"89c26e3a-e32c-4878-b69a-b22e0c18aa13","687114","Open / Closed 3","11/17/2022 9:41 AM","1","Closed","100","True","0","964010","False","84","2.73"
"a411d104-8018-4fd7-a2c7-663f21964f7b","687114","Open / Closed 3","11/17/2022 9:41 AM","0","Open","100","False","2","964010","False","70","2.74"
"4740ef27-6291-47be-9655-29c6aacf655b","687114","Open / Closed 3","11/17/2022 9:18 AM","1","Closed","100","True","0","964010","False","86","2.74"
"d4524099-84dd-47e5-ab8e-7bca73e3d064","687114","Open / Closed 3","11/17/2022 9:18 AM","0","Open","100","False","2","964010","False","74","2.74"
"5ec77933-f770-4fc6-a7ee-5916bf27f088","687114","Open / Closed 3","11/17/2022 9:17 AM","1","Closed","100","True","0","964010","False","85","2.74"
"ff7bee76-ed36-487c-8751-f3188a465326","687114","Open / Closed 3","11/17/2022 9:17 AM","0","Open","100","False","2","964010","False","81","2.74"
"092fec88-e0d7-47c5-9d86-97b8d612d093","687114","Open / Closed 3","11/17/2022 9:08 AM","1","Closed","100","True","0","964010","False","87","2.73"
